text,stars,label
"i have been making this for years and the only tip i can give you isn that u do not need the brown sugar, it is just as tasty without it",5,1
"i didn't put as much mozz. cheese in it, but my husband (the bottomless pit) ate a bowl of it and was full! delicious!",5,1
this is how mom used to make pot pie. always great.,5,1
hands down the best chicken pot pie recipe out there!!!,5,1
"best ever! pauline, nova scotia",5,1
"made this for thanksgiving. it was a huge hit! i don't like pecans, so i used toasted almonds instead. tasted even better the next day.",5,1
"halved the recipe and it still made a lot. excellent flavor, easy to make, and the dessert turned out wonderfully. reminds me of dairy queen soft serve strawberry sundae. wonderful!",5,1
"my family says ""you knocked it outta the ballpark with this one""! i think that means i'll be buying more potatoes :). easy to make too (and i'm a novice cook at best)! we truly love this!",5,1
"i love soups and chowders, my favorite meals to cook. made this *exactly* to spec with two minor tweaks: i had 3 cans of clams so i threw the third one in, what the heck. then, at the end, a small drizzle of truffle oil — my favorite *secret ingredient*. never overdo that, just a little drizzle, but the flavor/depth it adds to chowders is amazing. result: 5-star, major raves all around.",5,1
i was really disappointed. after reading many of the reviews i decided to make this recipe. it is the worst banana nut bread recipe i've made. i really have no idea how it was a contest winning recipe. :(,1,0
it was great!,5,1
these muffins are great . such an easy receipe to follow. baking time of 22 mins is too much though. i could have timed it for 15 mins. but the texture is soft. definitely making again.,5,1
i've been making peanut butter cups since i was 10 years old. finally i found the perfect ones! everyone loves these. you can't make enough of them!,5,1
poor taste compaired to other recipes,2,0
"i found this recipe in the premiere edition of taste of home. it has been our family's traditional birthday cake ever since, made for every family member. taste's best after it's been refrigerated. beware this cake can be addicting!",5,1
"made this for my family. they loved it. had enough left over the next night to serve over biscuits. would be great served over cooked noodles, too.",4,1
"i'm not sure what the others did wrong, but this is an awesome recipe!",5,1
very tasty will use chicken breasts,5,1
make this one all the time its one of my go to recipes. wouldn't change a thins,5,1
"i was introduced to this soup in 1996 and became a fan of taste of home magazines because of it. yum yum jim in amarillo, tx",5,1
husband loved this recipe!!!,5,1
very good and easy to make!,5,1
"wow - these were the best banana bars i've ever made. to begin, i used country crock olive oil plant butter. i only had 1 cup of white sugar, so to substitute i added 1/2 cup of brown sugar (not packed), and a scant cup of chocolate chips. while still warm i drizzled with my own cardamom glaze, made of butter, milk, powdered sugar, vanilla and ground cardamom (i am not a fan of cream cheese frosting). this was not my first time making these, but the above changes elevated this recipe to a whole new level.",5,1
yummy and supper easy to make. will definitely make this recipe again!,5,1
"i came, i saw, i made, i loved it.",5,1
we did not care for this recipe at all. we found it to bland.,2,0
"both my husband and i thought it had plenty of flavor, but it wasn't overpowering. like one of the other reviewers mentioned, this recipe is just for the inside of an egg roll. if you normally dip your egg roll in soy sauce, you'll want to add extra soy sauce to this. i used finely shredded cabbage that came in a bag and put several baby carrots in a food processor for the shredded carrots. i did the full amount for everything, but only did 3c finely shredded cabbage and 1c processed carrots. this was because when i was putting them into the pan, these amounts alone looked like a lot. i couldn't imagine adding more. i also did regular yellow onion, not green. i thought the ratio of veggies/meat/noodles seemed pretty good too. overall, my husband and i loved this and we can't wait to try it again!",5,1
"i made a meatloaf for my sweeties sister - she loves meatloaf, him, not so much. i had some caramelized onions left over from something else and decided to put them in a small portion of the meatloaf mix for just him. then, i topped it with bar-b-que sauce. i lined the loaf pan with foil and made a separate section for his meatloaf by making a foil partition. he loved it! they will be getting both now, she loved this recipe:)",5,1
"i've been making this recipe for years and we love it! i substitute plain bread crumbs for the saltines, but it is great either way!!",5,1
followed sks2's review and made with spaghetti sauce. husband and 1 year old loved it! will definitely make again.,5,1
i thought i had the best banana bread recipe until i made this one! it's great but i will use a little less sugar next time. too sweet for my taste!,5,1
this recipe is a family favorite. even my picky 17yr old nephew loves it. i have made it several times. the italain dressing is a great addition. there are never any leftovers. it is also quick and easy.,5,1
yum! so easy to make and really good!,5,1
good recipe. we'll definitely have this again!,5,1
this soup looks really good but the sodium is over the top. i won't be making this.,1,0
made these and boy did they get raves! the caramel frosting was fabulous as well.,5,1
"for anyone who thinks this recipe looks good don't be deceived. for me, it looks like vomit and it tastes the same even substituting real cheese for that velveeta plastic cheese. i'm sorry if i sound like a snob but velveeta is for those who have no idea what real cheese.",1,0
"excellent and easy bread recipe. i put water on the top of the bread when it comes out of the oven and wrap it in a towel to steam this creates a softer crust. also, use 1/2 wheat to 1/2 white flour for a wheat bread.",5,1
i've made this for several family gatherings and everyone raves about it and wants the recipe. it is so cheesy and good.,5,1
outstanding! this is so easy and is a hit at every gathering. my college age son begs me to bring to share with his housemates every time i visit.,5,1
very good.,5,1
"i’ve been making these ever since the recipe was published and my friends and family love it. i triple the recipe and use ground round or ground chuck instead of hamburger. i freeze 1 1/2 - 2 cups of sauce in a freezer bag and 2 1/2 cups meat in another freezer bag. tripling the recipe makes enough for 4 - 5 meals. i use this recipe when a friend or family member is sick and needs a meal. everyone asks for the recipe. the only change i’ve a made is an omission: i don’t add salt because there’s already salt in the broth and tomatoes. i also lean towards the lesser amount of chili powder because i have two daughters who don’t like spicy food. i love this recipe because it doesn’t have any beans, making it very kid-friendly!",5,1
i recommended this recipe to my mom...she just made it for group of friends and they all raved about it.,5,1
what a big hit!! everyone loved it at our party! will make it again!,5,1
excellent healthy chili - thanks! just printed it out to give to my daughter.,5,1
this is a wonderful pot pie. my husband and son loved it; there was none left from the one pie.,5,1
can you use baking powder turns out i don't have soda. i have made these before they are always delicious.,5,1
"such a wonderfully comforting and delicious filling! i used my own butter-based pie crust recipe, and made the filling as per the directions. great comfort food! my husband said it was the best chicken pot pie he’s ever had.??",5,1
i've been making this for a long time and with various flavours - always goes down a treat :),5,1
"i’m sorry, but you lost me at chicken bouillon granules....really? you won a contest?",1,0
super delicious! the only thing was i found was they burned really quickly. didn't impact the flavour at all though. served them with fresh made strawberry syrup from this site.,5,1
"i just made this today. one baking pan with walnuts, the other without, both delicious. is there any reason why the walnuts are not mixed into the batter, rather than sprinkled on top? please let me know. thanks! p.s. i made no substitutions and used home-made applesauce.",5,1
"i have the cookbook that this recipe is in from 1997. we love this recipe. i have substituted a few things (cheddar cheese for the velvetta - if you do substitute, add more salt - i think it needs a bit more salt even with velvetta. and i cut up red potatoes and leave the skin on.) and make it so often i don't even measure anymore, but always a hit. i love the leftovers for my lunch the next few days. so good with some biscuits!",5,1
i made your recipe and it is the best. i love it. made some this morning and we ate awesome sandwiches for lunch. yes. thank you and bless you.,5,1
this is delicious! i didn't add the nutmeg or cloves (none on hand) but did add raisins.,5,1
i made the recipe as written. very tasty. even my picky husband liked it.,5,1
awesome soup! great flavor and very flexible for what’s on hand. house smelled like italian restaurant and everyone loved! we like the kick red pepper flakes adds so we use about 1/4 teaspoon. as a volunteer field editor with taste of home magazine i love great tasting dishes that are easy to customize!,5,1
i made this soup but added 1 cup of cooked bacon and 1 tablespoon bacon drippings. my family devoured it!,4,1
i love this banana bread recipe! the best thing is that it makes 2 loaves! i make breads for our coffee break on sunday and this recipe is among them! i've received compliments on this bread! dawn e. lowenstein,5,1
"this recipe is a great au gratin base. we use a little extra cheese on top and add some fresh herbs. for the one star review, you have it backwards, scalloped potatoes do not have cheese, au gratin potatoes do.... also, these are plenty tender if you follow the directions of cooking for 1 hour covered and then an additional 30-40 minutes uncovered, no need to precook unless you would like to avoid the first hour of covered cooking.",4,1
i really love this recipe its one of my daughters favorites. only thing i altered on this recipe was the cooking time. i only cooked it 3 hours instead of the recommended 4 and it did not burn in the bottom of my crock pot like it had previously when i made it and it was perfectly done.,5,1
excellent taste. totally worth trying. definitely a classic.,5,1
these are a hit every time i make them! a family favorite. i don’t use the horseradish since my family doesn’t like it!,5,1
great lasagna! i used home made noodles for this dish. super flavor and not difficult to prepare. will definitely have again.,5,1
"i did have to bake mine about 15 minutes longer than mentioned but sure worth waiting for. delicious, easy and a keeper. thank you for sharing.",5,1
"i've made this recipe for years and it has always been a big hit. this recipe screams traditional, american lasagna in the very best way. it's very difficult to mess this one up as i have not always had every ingredient it calls for on hand (provolone, sausage, ricotta, etc). i love seeing how everyone has put their own spin on it and it still comes out beautifully.",5,1
it was delicious. everyone in my family enjoyed it.,5,1
these are very moist and delicious! my husband loves them and he's not even a huge fan of coconut! i used a mini cupcake pan to ensure that the egg white did not run out of the coconut and they came out perfect!!! a little red and green sugar gave them a pretty holiday look.,5,1
this is a delicious cake! moist and very flavorful.,5,1
"this cake is delicious! i've made it twice now, and i definitely prefer using a devil's food cake mix over a milk chocolate mix. the chocolate flavor is more intense, which i prefer. i'm usually not a fan of buttercream frostings, but this one is pretty good, and i love the ganache over the top. it really balances out the sweetness of the chocolate buttercream. i personally don't like really thick frosting on my cakes, and i felt there was too much buttercream. the second time i made this cake, i only made half, and it was the perfect amount of frosting, in my opinion. very delicious cake!",5,1
"alot of steps, alot of ingredients. bottom later was a bit too soft to do in a pan again. i may do it in the little candy cups.",5,1
nice fluffy pancakes. i used oil instead of shortening and added a a little more milk and make a double batch. turned out great. this will be my pancake mix from now. thanks for the recipe and the tips!,5,1
"delish!. i had to use extra powdered sugar to get the frosting a little thicker, but it was a fantastic flavor! will def.make again!",5,1
very good. i had no pecans on hand and used sliced almonds.,5,1
i just had to have a little more substantial pasta and used linguine. i could eat this stuff every day!!!,5,1
i doubled this recipe and only used 2 tsp of vinegar. used more salt and pepper. brought it to a large family gathering and everyone loved i! lots of compliments.,5,1
"i have been making this recipe for years, year-round. it can't be beat. when i don't have ricotta it's still wonderful.",5,1
"hi jane, i love your chocolate caramel candy. i have made it many times. but i was wondering if this recipe can be made a head of time and then freeze it until needed? thank you ruthiebear",5,1
"this is the most wonderful recipe for jambalaya i've ever seen! i followed the recipe exactly (except i forgot the hot sauce). i left for a short shift at work and when i came home, 5 hours later, the whole house smelled heavenly. thank you for the deliciousness!",5,1
"i have made this recipe several times, and always with rave reviews! it's so easy, and soo good! it's a wonderful comfort food in cold weather.",5,1
uber moist and full of strawberry goodness- my mom loved it!!!!,5,1
"4-5 hrs was way to long. but i knew that and cooked for 2 hrs and 15 min. like many i used brown sugar and added a couple more pieces of garlic. it turned out really well but as written it would have been like eating shoe leather. most crock-pots heat differently so pull out a piece at 2 hrs and see if the internal temp is reaching 160 degrees. if so, they are ready to eat.",1,0
"there were 8 of us for dinner and we finished the entire pan! dh asked if we could make it again in january. we used sweet italian sausage, a 29 oz can of tomato sauce, and an additional 15 oz can of diced tomatoes. we did have some sauce that wouldn't fit in the pan, however, so the extra sauce and tomatoes were probably not necessary. we'll probably do it as written next time.",5,1
i fixed these when they first appeared in toh. they were a hit!,5,1
"i'm not a great cook and this was easy, fun and delicious. i could have drank the sauce with a straw! i took it to work and let people sample it and ended up giving the recipe out multiple times",5,1
the topping calls for half-and-half cream. how much? it does not give a measurement in the recipe.,5,1
i have had this recipe from taste of home years ago and it is a staple in my family. it feeds alot of people and everyone loves it. i use chives or scallions instead of onion.,5,1
"after reading some comments and having previous experience with alfredo sauce, i added some lemon juice, a touch of old bay seasoning, garlic and used a shallot instead of the green onion and the sauce was absolutely delicious with those modifications.",4,1
"i love chicken wild rice soup and this recipe is so delicious. it is comforting and filling. it does take a little while to make, but so worth it!",5,1
"this pie is extremely tasty, but a bit too sweet for me. my family loved it. my only complaint was that it was a bit watery. maybe it's just me. :)",4,1
i made this on thanksgiving for my family and everyone loved it!!! best mac n' cheese ever and the kids kept going back for seconds. lol.,5,1
this was delicious. i used only one can of chilis and used half and half instead of heavy cream. it was a hit in my family. yum!,5,1
this soup is amazing. i will definitely make this again. the ideas in the other reviews are something i will try. you won't be dissappointed.,5,1
i made these today for my birthday treat. i thought they were great. the whole family gave them 5 stars! they were worth the little extra time it took to make them!,5,1
"this is a wonderful tasting salad. i used some of it to top pulled pork sandwiches and it makes a nice mix. the only change i would make next time is to add some apple cider vinegar, personal preference. will make again.",5,1
mmmm.. best chicken potpie! gravy is delicious. great for company!!,5,1
"i don't know what all the ravening is about. this cake was not good at all. made it yesterday, i didn't think it was moist. in fact it was a little dry and didn't have a taste. i will not make it again.",1,0
"these pancakes had excellent flavor, plus being tender and fluffy. will definately keep this recipe to make them again.",5,1
"not certain what others have done that i have not but this was the most useless recipe i have ever utilized. too thick, burns on top and sides and raw in the middle, i even tried adding more applesauce so it would not be like cooking wallpaper paste. in the trash it went and going back to my old recipe.",1,0
"haha that this should be featured today...i have the ingredients on the counter waiting for this to be made tomorrow. i've just been longing for 'soup' weather and it's finally heading this way. it is one of the best soups ever. i do change it up now and again...this time i'm using sharp cheddar instead of velveta. sometimes i add bacon pieces. i've tried it using frozen hash browns, but did not care for that flavor...some weird after taste. that said, it's a wonderful recipe written as is.",5,1
"this was a hit at out campclub potluck.my husband has now chosen this cake to be his birthday cake. i didn't really taste beer (i don't care for beer), just deep, dense chocolate cake. the icing was perfect too.",5,1
this had a good flavour but using pkg. dressing mixes not a good idea as i read the ingr. and has way too much sodium and chemicals not good for you better to go make your own route.,1,0
i have made this pie two times now and both times it is a huge success!! there are no leftovers and everyone raves about the taste. for such a quick and simple recipe there is an awful lot of praise! this recipe is a definite keeper!,5,1
i live in colorado at high altitude,5,1
"i was eager to try this from the great reviews, but did not care for this at all, the major seasonings are chili powder and cumin which give the enchilada sauce on the top an odd flavor and sauce is very thick. this ended up being just a pile of mush when you take it out of the oven and not enchilada flavor at all.",2,0
my whole family loved this! next time i will have to double the recipe because the entire batch was gone in a day! loved the bottom crust. i added a little cinnamon to the apples before i poured the sauce over them. i made it twice in one weekend!,5,1
i have been making this for years. i freeze 3 milky ways and chop in food processor for add in. this is my granddaughter’s most requested recipe from her nan’s kitchen!,5,1
"i do a lot of cooking and have been making this since i first saw it in toh years ago. it is my absolute favorite soup in my large repertoire. people that tell my they hate bell peppers ask me for this soup when we get together. i use green, red, and yellow peppers—whatever i have on hand. i do add a little garlic and worcestershire, but it’s fine without it. very hearty, healthy, and comforting.",5,1
great recipe. i like it better with 1.5-2 tsp of salt. i also added some chopped jalapeno and cheddar cheese to one loaf. it was great!,5,1
"disappointing. this recipe calls more liquid than most of other hot milk cake recipes. because of numerous good reviews, i didn't doubt to try it. i baked twice, followed the exact method, exact scale of ingredients, but both didn't turn out well. (note that i didn't overwhip the eggs or overfold. i went to a baking academy, and i've been baking for more than 5 years.) if you're looking for fluffy hot milk cake, definitely do not try this recipe. if you're up to really dense, dense, cake, maybe you could try this recipe. maybe this is why you shouldn't take recipes from the internet, i highly doubt these good reviews are real as the youtube views for this recipe is considered low. i won't be making these again. i'll try to find other hot milk cake recipes.",1,0
so very good! they are much like a muffin until you put that heavenly icing on them. wow!,5,1
"where do i start..... way to sweet, the corn & sweet peas do not make good lovers. this isn't any 30 minute meal by a very long shot. maybe a few peas and carrots. i used tomato paste instead of ketchup. i can only imagine how sweet it would've been with the ketchup. i used beef broth( i never like the granules or cubes). the after taste makes me want to hurl right now. i hate throwing food in the garbage but another meal of this wasn't going to happen. i even added some fresh ground pepper to cut the sweetness. thank the heavens for pepper. i looked forward to eating this recipe and i am very bummed about throwing $$$$ down the drain. fellow culinary participants...stay away from this recipe. very sad right now. if i could give no stars i would.",1,0
very good! super moist and flavorful.,5,1
this was wonderful and easy to make. i added an onion and used sharp cheddar. will make a little thicker next time as well.,5,1
"best ever banana bread!!!! its in the oven as we speak, second time i've made it in 2 weeks!! i do add a 1/2 teaspoon of cinnamon, and an extra banana.",5,1
"this is an easy and quick recipe that is great for the fall cool weather. i only made substitutions for things i did not have on hand such as making my own ranch dressing mix, replacing stewed tomatoes with diced tomatoes with onion powder, and using chili hot beans instead of the drained pinto beans and can of green chilies. if i had all of the ingredients on hand, i wouldn't have changed anything.",5,1
"i make this recipe often, and everyone loves it, including the grandkids! i even make it for bunco, getting raves over it! the only addition i make is a very small can of tomato sauce when i add the diced tomatoes. it's so delicious and comforting. love this recipe!",5,1
"additional sugar raw is not an ingredient one can act on. recipe does not say how much sugar and the multiple adds for print recipes is so annoying. by accident i clicked on it and then had to spend time to take it out. i just signed up for this site, as i saw the recipe on my flipboard page, but due to the navigation around ad challenges and inability to get accurate recipe ingredients, i am seriously considering deleting my account. frustration is not a customer service plus.",2,0
"really good chicken! i followed the recipe exactly except i reduced the red pepper flakes by half since my husband doesn't like spicy foods. the sauce was a little greasy, next time i will pour off the grease before adding the sauce and will double the sauce as other reviewers suggested.",5,1
absolutely delicious. one of my goals this year is to lose weight and this will definitely be on my list of things i can eat. took to a church luncheon and did not bring any home. had several requests for the recipe.,5,1
"i tried this for dinner last night. it was very good - not too spicy. i did not have whipping cream in the house, so i served it without that. in my opinion, the sour cream really mellows and compliments the spices used. hubs is not a spicy food lover, but he cleaned his bowl and asked for more! would definitely recommend this recipe. thanks for sharing, laura!",5,1
"simply delicious! i added 1tsp vanilla, cinnamon and other spice mix.",5,1
"my review didn't show the 5 stars i gave this recipe, so resubmitting.",5,1
absolutely delicious!! and you dobt have to chill in the fridge you can assemble and pop in the oven,5,1
lovely! i used day old sour dough - i can recommend it!,5,1
this is excellent and super easy to make. if you do make a double batch (i.e. 48 cupcakes) don't bother doubling the icing there is way too much left over as it is.,5,1
baking time way off! i'm at 45 minutes and still gooey in the middle.,2,0
"i give this recipe an a+! yummy, yummy, yummy!",5,1
"absolutely delicious! the only changes i made is that i didn't add celery (i just don't like celery, so i don't add it to anything.), and i used real shredded cheddar cheese instead of the processed stuff which is much better. it probably also made a difference that my broth was homemade. yummy!",5,1
"took an hour and a half to set properly, too wet of a mixture. tastes ok though.",1,0
"i tweeked this recipe a little bit. i doubled it for starters. i also used 4 stalks of fresh celery and sauteed the celery, onions, and carrots in bacon drippings in the stew pot. i also used 8 oz of velveeta and 8 oz of sharp cheddar cheese. of course i also doubled the bacon. :) this recipe was a hit! i shared with a family of four - single dad and three picky eating kids..they devoured it. i will hands down make this again. we ate it with rhodes frozen rolls :) mmmmmm!",5,1
this was delicious and super easy to prepare. i added fresh garlic and hot sauce and used light whipping cream. i also seasoned the chicken with a blend of poultry spice. this was so yummy! i was proud to serve it and will absolutely make it again!,5,1
did not like it at all/,1,0
"i am making this recipe. i am 60 years old, i tell my wife to always remember were 60 years old. because she said that is an old recipe! no, it is a basic recipe most 20-30-40 year olds never made it. very good recipe. thanks.",5,1
"love this salad, everyone asks for the recipe and no left overs ever. i actually get people complaining because i did not make enough after doubling the recipe. the only thing i do differently is i do not add the celery and pepper.",5,1
great tasting. followed directions exactly and will definitely be making again!,5,1
i have made this cake multiple times and my family loves it. i topped it with strawberries and some whip cream and it is an instant success.,5,1
"i followed the recipe, using whole milk and extra sharp cheddar cheese, but made 2 additions. i added a 1 /2 cup of parmesan cheese and 1/2 teaspoon of dijon mustard. came out amazing! will absolutely make this again!!!",5,1
"very good roast, but mine was very salty. i don't know which of the powdered mixes made it so salty, but other then that is was very flavorful. i think the brown gravy mix may have been the culprit.",4,1
"i made this yesterday to take to work today-i really enjoyed making this as it was (as many have said) very easy. one thing i ••didn't••do was follow the recipe to a t. when i read the ingredients it sounded way too sweet (it was going to have a cloying affect). reading all the reviews i found others thought so too after they had made it. decided to cut the powdered sugar in half. didn't add powdered sugar to the pudding either. also a change i made was to cut some of the sweetness by adding some creme fresh to the cream cheese. another thing i did was melted the butter and i broke up the cookies more fine like a pie crust. i knew if i added the melted butter to the cookie crumbs i'd be able to pat it better into the bottom of my container. i put it in the refrigerator overnight because i plan on serving this to my coworkers for the next few days. also omitted putting the cookie chunks and/or the mini peanut butter cups on top because i didn't know how well it would travel on a plane and the top treats would just get squashed plus seemed like overkill.my husband was able to just have one bite last night (and a small bite at that) because his stomach was on fire from mexican restaurant we went to for dinner. he did say this was very good. i actually think i'll make this several more times. i wish i would've known about it last weekend at our 3yr old's birthday party but i didn't. all in all i think this is a hit.dinged a point because of original recipe being too sweet for our taste as written plus additions&subtractions.ps....update: july 1stmade it again yesterday for a neighbor who is having a 1st time swim/pool filling up party tonight. i use the 5.9oz pudding mix because i want to make it a large dessert for this us celebration weekend party. i crushed 'chocolate colored rock candy' on top for color (from winco bulk dept). i won't be here for the party tonight, but hope it will be enjoyed. (ask if you care to know how i changed this recipe to suit our tastes, happy to oblige).",4,1
okay so i substituted garlic for the powder. and also the beef for ground turkey and instead of spicy sausage i used mild and it was great well the meat sauce. i have my lasagna in the ovenext right now but i'm sure it'll be great. :),5,1
my family loves loves lives thesecookies! easy and wonderful.,5,1
i have made this recipe a few times now and it is definitely flavorful! i make it exactly to the recipe and always refrigerate it overnight. this recipe is a keeper! thank you! ??,5,1
"this was such an easy recipe to make, almost foolproof! and makes such a beautiful presentation when cut. people came back for seconds, and my pie was gone in a flash, no leftovers. the cheesecake layer rises to the top, the caramel sinks to the bottom, and the pecans float to the top just like the picture. i topped with extra caramel, i used hershey's caramel syrup, and my pie was not runny at all, just like the picture!",5,1
"awesome recipe, simple and delicious!!",5,1
made this without any modifications and it was perfect and everyone wanted the recipe and seconds,5,1
recipe was easy. lasagna was amazing. i substitute brown rice in instead of the beans and it was still good. will be making again.,5,1
"i found this soup so bland and runny. i even used pepper jack instead of cheddar. i don't understand what all the raves were about. not yummy, just boring.",2,0
we used this recipe for an after-the-wedding lunch for family. it was wonderful,5,1
eady and quick recipe but i added 1/2 teaspoon of baking powder and 1 teaspoon of ground cinnamon also instead of 1 full cup of granulated sugar i used 1/2 cup of granulated sugar and 1/2 cup of brown sugar and they are yummy!,5,1
bravo!!!!!!!!!!! it was the best thing i ever made and had,5,1
as quick and easy to make as it is delicious.,5,1
i'm so used to boiling rhubarb i didn't read the recipe first. mine had rhubarb disributed evenly through them and they tasted very good too. i won'boil them next time i make this.,5,1
so it i decide to use chicken broth instead i don't use any water right?,5,1
"what a disappointment this dish was. i love potatoes and could not wait to try this. too much sour cream and cheese for our tastes. wish i had only made half the recipe to try it. you cant even taste the potatoes that well. made as directed except for the green onions, omitted them. won't be making this one again.",2,0
"my husband, who usually doesn't like meatballs, went back for seconds with these!!! they are great!",5,1
the best strawberry cake i have had. it's so easy to prepare and super moist.,5,1
made it for my daughters birthday.could not justify 1lb of butter in the frosting so used 2 sticks and it turned out great.,5,1
threw most of it down the garbage disposal........not tasty at all.......not cheesey enough.....,2,0
"made this tonight, full well thinking it would be better tomorrow after the flavors blended. i'm sure it will be, but it was pretty darn fantastic right away! i didn't have romano cheese, but used fresh-grated parmesan. very acceptable substitution!",5,1
"this is amazing!! i put a little more apple in it, and use empire apples with peel on some. i too use a little less nutmeg, and double the sauce. everyone loves it! i also use 1 cup br. sugar instead of 2 cups white.",5,1
this is amazing! and don't worry if you don't like guinness or dark beers like that. the beer adds a great flavor to the cake without being overpowering.,5,1
"wow! this is the best lasagna i've ever made! there were actual layers! all my oven lasagnas have been very runny. the flavor was really good!*i forgot cottage cheese so that was vetoed from the recipe. i only had 3/4 lbs of hamburger meat so, i added about .5 lbs of jimmie dean all natural origanl pork sausage, and a small can on sliced black olives.i'm impressed! :)",5,1
"we thought this was delicious! this was my first time using a cast-iron skillet, but it was just so easy. the only thing i changed was that i used spaghetti instead of angel hair. oh and i also used dried parsley instead of fresh. i can understand why the one reviewer said it was ""dry"", but i don't really agree. there isn't a traditional sauce. but the lemon and butter definitely keep this from becoming dry. even the leftovers were delicious. we will definitely make this again.",5,1
while this recipe was good i found it to be a little too sweet. i will make it again but cut back a bit on the sugar. maybe it's because i used honeycrisp apples. my guests raved about it!,4,1
i have made this the past several years. i often omit the brown sugar and pecan topping and substitute crushedbutterfinger candy bars. gives it a different taste with the peanut butter and chocolate. really good this way.,5,1
wonderful flavors and easy to make! this dish will become one of our weeknight staples!,5,1
"i made this over 20 years ago for my kids. i would put the ravioli in individual ramekins and freeze. when they got home from school just take a ramekin from the freezer and bake. great little pick-pick-me-up before after school activities began. this is also good with cheese ravioli, leftover chicken, and alfredo sauce.",5,1
i'm glad i found this recipe!! i was about to prepare a typical soy sauce based asian thigh recipe but was out of soy sauce. in a quick search i found this and had all the called for ingredients. the only addition my family made was some added chinese hot sauce to their's to kick up the heat. great dish.,5,1
"i've been making lasagna for over 40 years for my family, but decided to update the taste and ran across this recipe in taste of home a couple years ago. i use this recipe exclusively now. it's very meaty with the beef and pork and that is the best combination. the seasoning and combination of cheeses is perfect. i had my doubts about the use of cottage cheese, but it cooks down so there are no curds and keeps the lasagna from drying out. i made this a number of times and it comes out perfect every time. i call that foolproof!!",5,1
this is really good and it keeps very well to make ahead of time.,5,1
"i liked this soup. my kids don't like onions, so i used onion power and hashbrowns so save prep time.",5,1
"these bars are so good! i made some alterations and they still turned out great! (cut back on sugar, used 3/4 cup of vanilla yogurt & 1/4 cup sour cream, 3 bananas, added walnuts.) i also halved the frosting and still thought it was a little too much (but soooo tasty)",5,1
i made this for our son's birthday. he loves peanut butter cups and he loved this dessert. everyone loved it. it is rich but oh so good.,5,1
this potpie would have been delicious but i thought it had way too much thyme. i will try again with only a smidgeon of thyme.,4,1
"it took more cooking time then the recipe stated , at least 45 to 50 minutes. and i used seasoned breadcrumbs instead of oats. and the recipe was amazing!!!! i will definitely be making this again!!!",5,1
my daughter in law loves mac and cheese. i've been trying different recipes and stopped with this one. it's creamy and rich. i cooked the pasta less than it called for and it was awesome. love love love it,5,1
i made these following the directions exactly. they were very good.,5,1
"i'm disappointed. i made 2 loaves today and neither of them was cooked through to the bottom even though i left them in for longer than 70 minutes. and, it's not my oven.",4,1
"wouldn't change a thing. not quick and easy but well worth the trouble. i made cream sauce with flour, milk and butter, then added the cheese, then added that to other ingredients. whole family loves it.",5,1
"love this recipe. for picky eaters & kiddos plus mommies trying to watch their waistline. finally, one meal for everyone! i used canned chicken and added some ground fresh spinach leaves- getting in the greens is never easy with toddlers.",5,1
my family loved it!,5,1
"delicious and flavorful! i doubled the seasoning and used one whole each of red, yellow, and green bell pepper and one whole onion sliced (not too thin) just like they do at my favorite mexican restaurant. i made spanish rice to go with our meal. definitely a keeper!",5,1
wow!!! great taste. too many ingredients but totally worth it. :),5,1
"so, not the healthiest corn bread recipe, but it's so good.this is my go to corn bread now. i have reduced the sugar to 3/4 cup a few times, it was still fine.",5,1
"excellent cake. since i don't like nutmeg i added extra cinnamon. yum!! constance, please post the ""apple stuffed french toast"" thanks, connie :+))",5,1
fabulous! anyone know how to convert the ingredients to fit a 9 x 13 pan?,5,1
"a great all-in-one meal. i added some extra seasoning to give it some more zip, but it's a really nice, simple, and hearty meal that my family enjoyed. i will definitely try the tip about putting the pork chops on the bottom next time, because they were slightly dry.",5,1
can't say thank you enough! i was so tired of making my standard macaroni salad and gave this one a try. it was a hit. and thanks to those that suggested miracle whip. will try that this weekend!,5,1
turned out well,4,1
this is such an amazing recipe! thank you so much.,5,1
easy and is very good,5,1
does anyone know if this can be made ahead and frozen? it is delicious and i'd like to have it in the freezer for unexpected company.,4,1
"my rating has to do with the equipment used. this is supposedly a recipe is for ""beginners"". how many beginners have a dough mixer? instructions for making the bread truly ""by hand"" would be wonderful.",2,0
excellent recipe. i used corn tortillas.,5,1
"love this pumpkin bread. read throught the reviews and made the following tweaks: oj instead of water, full can of pumpkin and dried cranberries instead of raisins. delicious!",5,1
this recipe is really delicious but also a favorite because it uses one whole can of canned pumpkin!,5,1
"so easy and so yummy, my daughters husband favorite",5,1
"being a creole girl from new orleans, la., i simple love seafood. i tried this dish but i used real lump crab meat, added the holy trinity (onion, bell pepper and celery), added white cooking wine to the sauce and added a dash of old bay seasoning. chile' my husband still licking his fingers.",4,1
excited by this simple yet tasty gluten-free recipe!,5,1
"this is very similar the recipe i've used for years, except mine does not include the sugar. it also doesn't have the milk; use undrained whole kernel corn for the liquid. (and it specifies to put the corn bread mix in last). always a huge hit wherever i take it. it's my go-to recipe when i need something that mixes up quickly. (4-star review because i've never made *this* recipe.)",4,1
these are yummy! so quick and easy! thanks for sharing!,5,1
great flavor - but double the sauce. i actually made it in a crockpot. delicious.,4,1
